seed,original_index,text,raw_response,llm_label,llm_name,gemma-3-27b-it
3,4208,"have become almost as familiar to the listening and reading public as PBS and NBC, as intensive care units across the country have been overwhelmed with people suffering from severe Covid-19.","{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,4209,"Dangerous heat persists in the West, with record temperatures expected to remain 5-10 degrees above normal from Wednesday to Thursday, gradually easing later in the week.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4210,"Kimberly Akimbo, a musical comedy about a young girl with a medical condition that causes rapid aging, will transfer to Broadway next fall.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4211,Strong winds may accompany some areas.,"{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4212,Oriola-KD expects its invoicing in 2008 to be higher than the comparable invoicing of 2007 .,"{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4213,"Facing a complex external environment in 2022, Angelalign Technology relied on nearly 20 years of experience in the invisible orthodontics industry, flexible operational strategies, and strong execution capabilities to continue maintaining a leading position in the market.","{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,4214,"Tampere Science Parks is a Finnish company that owns , leases and builds office properties and it specialises in facilities for technology-oriented businesses .","{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,4215,"In the reporting period , EPS stood at EUR0 .07 versus EUR0 .11 .","{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,4216,"Mr. Schwarz, 52 years old, will succeed Daniel P. Davison Feb. 1, soon after Mr. Davison reaches the company's mandatory retirement age of 65.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4217,"Heavy rainfall is forecasted for Florida, the Southeast Atlantic Coast, and Southern Texas, with a significant rain threat and multi-inch totals likely in Texas from a persistent upper low/trough.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4218,"The Hayward , Calif.-based target designs active , casual and dress footwear , as well as boots and sandals .","{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,4219,"A significant trough will move east from the southwest, tracking across the lower to mid Mississippi Valley on Saturday and off the southeastern coast by Sunday.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4220,"As the upper low moves into the West, expect increased precipitation and a cooling trend, while the East will see below to well below normal temperatures, moderating toward normal by Sunday-Monday.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4221,"Warmer temperatures are predicted for central-southern Texas, the Southeast, and northern plains due to the building ridge, while below normal temperatures will initially affect the southern Rockies/high plains before transitioning to cooler conditions across the west and central plains with incoming systems.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4222,"A lead system will bring widespread moisture and potential snow/ice threats to the east-central and eastern states, with heavy snowfall of 1 to 2 feet likely in the central and northern Rockies.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4223,"Medium range forecast for September 7 to September 11, 2015 indicates consistent predictions for days 3 and 4, with variability increasing by day 5.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4224,"YIT acquired investment rights to a 10,000 square metre residential project in Yaroslavl and to a 16,400 square metre project in Moscow .","{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,4225,"Low pressure formation off the Southeast U.S. coast may bring precipitation, with higher chances of meaningful winter precipitation suggested by models, particularly the ECMWF.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4226,"Marginal risk for excessive rainfall outlined, with cooler temperatures in the Southeast (highs in the 60s) moderating towards normal next week.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4227,"At 10.58 am , Outokumpu declined 2.74 pct to 24.87 eur , while the OMX Helsinki 25 was 0.55 pct higher at 2,825.14 and the OMX Helsinki added 0.64 pct to 9,386.89 .","{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,4228,"The Pacific moisture stream will reach deep into the Great Basin and further east, leading to warm advection and variable temperatures, especially in the central and southern Plains.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4229,"Heat wave persists in the West, with temperatures 10-15F above normal affecting northern Plains.","{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,4230,"Prolonged above normal temperatures are expected from the northern Plains through the Upper/Middle Mississippi Valley and into the central Appalachians, with highs 10-20F above normal initially, possible record highs this weekend, and gradual confinement of warmth to the northern Plains by next Wednesday.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4231,Suomen Paikallissanomat Oy is part of Alma Media Group and it currently publishes 15 local newspapers across Finland .,"{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,4232,"High temperatures expected 5 to 10+ degrees F above average, with notable anomalies from the North-Central Plains/Upper Midwest to the Eastern Seaboard.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4233,The Upper Midwest will experience a negative temperature anomaly due to a closed low system moving from CA/NV to the Northern Rockies.,"{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4234,Uncertainty remains regarding the exact track and timing of Idalia as model guidance evolves.,"{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,4235,It made the estimates based on data collected from more than a dozen big junk funds.,"{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,4236,The sale price was not disclosed .,"{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,4237,"The batting average at the Chicago Cubs rose on 09/15/2024, according to Analyst Rachel Hall.","{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,4238,"`` Method and System for Controlling a Hard Disk Drive Using a Multimediacard Physical Interface '' was invented by Marko Ahvenainen Ruutana , Finland .","{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,4239,"If youve ever seen Bernadette Henry jump rope, as she often does around New York City, its hard to believe she ever does anything else.","{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,4240,A blended model approach prioritizing Canadian and lower 48 outputs suggests a prevailing northern-stream flow over North America.,"{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,4241,"A tropical disturbance is expected to develop into a tropical cyclone, impacting the southeastern U.S. with heavy rain from the Florida Panhandle northeastward, particularly affecting coastal Georgia and the Carolinas midweek.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4242,"Several major storms are expected from November 26 to November 30, 2019, impacting the Thanksgiving holiday.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4243,"Rainfall and snow accumulations will vary significantly, with the potential for heavy snow in the Central Rockies and significant rain in the Midwest and Great Lakes.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4244,"A stalled frontal boundary along the eastern seaboard will bring showers and thunderstorms, especially in the Southeast during the afternoons, with moisture potentially increasing in Virginia midweek.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4245,"Significant weather will likely exit the East Coast by Sunday morning, but brisk winds may persist in New England.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4246,"Significant amplification of an eastern Pacific trough will move into the west, bringing height falls to the plains by mid-next week.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4247,"A high amplitude longwave ridge is expected to form along the West Coast, leading to warming temperatures with anomalies reaching 20 to 30 degrees above normal in some areas.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4248,"Isolated to scattered showers and storms are anticipated over the West, while the Gulf of Mexico will experience the highest rainfall totals due to lingering moisture from a dissipating stationary front.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4249,"Cooler conditions will return to California, Oregon, and Washington as the trough approaches.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4250,"High winds across the Pacific Northwest, Northern/Central Rockies, and Northern Plains Sunday and Monday.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4251,"Precipitation will mainly affect the eastern U.S., with heavy amounts expected from the central-southern Appalachians through the Mid-Atlantic and into New England, with potential snow in northern regions.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4252,Enhanced precipitation expected in the northern Rockies.,"{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4253,"The average physical activity levels at community fitness centers should stay the same in 21/08/2024, according to a health senior level person.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4254,"Expect precipitation with the leading cold front, particularly in the Mid-Atlantic and Southeast, where slow frontal progression may enhance activity.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4255,"A strong positive anomaly over northern Alaska and a negative anomaly near the Great Lakes will lead to a cold period in the east, with potential surface low development along the coast.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4256,"The event will be long-lasting, continuing even after winds subside.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4257,"Interior areas may see highs 15-25F above normal, potentially setting records.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4258,"Coach David Lee predicts on Q3 of 2031, the touchdown count at the New England Patriots may rise.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4259,"WASHINGTON  Prospects looked bleak on Tuesday for congressional approval of billions of dollars in new emergency aid to fight Covid-19, and White House officials said they had already scaled back plans to purchase treatments and reimburse doctors who care for uninsured Covid patients because pandemic relief money has run out.","{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,4260,"If energy efficiency is an important factor in where you choose to live, the annual Clean Energy Scorecard  which ranks 100 of the largest U.S. cities according to their policies for greater energy efficiency  can help you gauge just how green your home city, or one youre considering living in, is becoming.","{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,4261,"Forecast period from 12Z Sun, August 9, 2015, to 12Z Thu, August 13, 2015.","{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,4262,"In future , the plant will focus on the production of flange profiles for wind farm towers .","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4263,Moderate to heavy rainfall anticipated in the southern half of the Plains and potential for frost/freezing conditions in various regions of the Northeast and the Appalachians.,"{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4264,"Heavy snowfall is forecast in higher elevations of Idaho and the northern Rockies from December 12-15, with high winds affecting parts of the northern and central Rockies and upper Midwest around December 15-16.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4265,"Precipitation will be minimal, primarily occurring as lake effect snow downwind of the Great Lakes and light precipitation near frontal zones.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4266,"A moderating trend will follow, with another push of cooler air forecast for early next week.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4267,"Upper ridging over Alaska will support a positively tilted trough over the Pacific Northwest, resulting in progressive low amplitude flow across the northern U.S. A ridge over Florida and the Gulf of Mexico will influence local weather, while an upper weakness drifts into the southern Plains.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4268,"A slowly evolving weather pattern is expected from May 30 to June 3, 2014, featuring a western trough moving northeast and a mean trough near the east coast, accompanied by broad ridging across northern Mexico and the southern U.S.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4269,"Warm ridging in the central and eastern U.S. results in above-normal temperatures, 10-15F warmer than average, particularly in the Central Plains and Middle Mississippi Valley, where actual highs may reach the 90s.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4270,"Temperatures will remain cooler from the Great Plains eastward, with marked improvements forecasted starting Wednesday, leading to anomalies of 10 to 15 degrees above average in the Central Rockies and adjacent Plains.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4271,"Very dry antecedent conditions limit flooding threats in the Central and Southern Plains, although severe convection is anticipated in the north-central Rockies.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4272,"Model agreement is good for Mon-Wed, with shortwaves crossing the Great Lakes.","{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,4273,"Much below normal temperatures forecasted across the Central Plains, Northern Plains, and Rockies from Sun-Tue, Oct 27-29.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4274,The National Hurricane Center is monitoring an area of disturbed weather expected to move west-northwest into the Bay of Campeche.,"{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4275,"Generally above average temperatures are anticipated in the West and Northern Tier, while below average temperatures are expected in the Southern Tier.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4276,"Diurnally driven thunderstorms may produce locally excessive rainfall in the Southeast and Gulf Coast, additionally, a tropical wave could lead to heavy rainfall in Florida and the Gulf Coast.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4277,Layoffs will also take place at the Suomussalmi and Kuhmo plants this autumn as a result of codetermination negotiations held there .,"{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4278,Heavy rainfall and severe weather are expected in the central to eastern U.S. from mid to late week due to a major spring storm.,"{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4279,"Previously , the plant was expected to be completed by the end of 2008 .","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4280,The aim is to convert the plants into flexible manufacturers of new and technologically demanding products .,"{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,4281,"In 2026 of Q3, the sports senior level person from the NFL envisions that the scoring average at the New York Giants has some probability to remain stable.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4282,Private Nonfarm business productivity growth will average over 1.8 percent per year from the first quarter (Q1) of 2020 to the last quarter of 2029 (Q4).,"{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4283,Less activity is anticipated further south near a persistent dryline.,"{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4284,"About Marubeni Marubeni Corporation TSE : 8002 ; ADR : MARUY was established in 1858 , and is a core company of Marubeni Group , one of Japan 's leading general trading houses .","{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,4285,All you have to do is read the following capsules.,"{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,4286,"Near record high temperatures anticipated this weekend, with moderate precipitation likely early next week.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4287,"Model guidance shows a quicker movement of a shortwave into the Central Plains and Great Lakes late next week, with some disagreement from the slower ECMWF model.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4288,"Heavy rainfall causing flash flooding is likely in the southern Plains and Lower Mississippi Valley, with a Marginal Risk for excessive rainfall in coastal Texas on Thursday-Friday.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4289,A gradual moderation of temperatures is expected as the pattern becomes less amplified.,"{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4290,"The joint venture will invest about EUR 500,000 in production technology straight away .","{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,4291,"Expect episodes of locally heavy convection and strong low-level upslope flow, particularly over Colorado later in the week.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4292,"A system may cross the northern states by days 6-7, with some timing variance.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4293,Expect heavy rain across the Great Lakes and Northern Plains on August 24 and in the Mid-Atlantic and Northeast on August 23.,"{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4294,"Heavy mountain snow is expected in the Great Basin and Rockies next week due to an amplifying upper trough, with a potential closed low developing over the Desert Southwest by Friday.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4295,The World Health Organization (WHO) observed that the prevalence of malnutrition in children under five years old in developing countries had remained stable from 2022 to 2023.,"{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,4296,"In 08/21/2024, Coach David Lee envisioned that the New York Giants' rushing yards decreased.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4297,"Enhanced rainfall and potential flash flooding are anticipated across the southern Plains and Mid-South, with wintry precipitation possible in the Great Lakes and northern New England over the weekend.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4298,"The portfolio comprises of 118,000 m2 of leasable space with a vacancy rate of roughly 5 % , let to around 140 tenants of which two of the largest are the Swedish government and Ericsson .","{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,4299,"Most areas in the East will experience near normal highs, with lows expected to be slightly above normal.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4300,The previous offer was 3.4 % of voting rights and 12.3 % of capital .,"{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,4301,"Deterministic guidance predicts persistent 500mb heights of 588dm+ east of the Divide along I-80, remaining above 588dm south of the Mason-Dixon Line.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4302,The northern-central Plains will experience below-normal highs of 10-12F before gradually trending closer to normal.,"{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4303,You will hear the latest insights and updates on Citycon 's strategy as well as the latest news from all the business units .,"{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,4304,"Our customers come from the following countries : UK , USA , Spain , France , Italy , Germany , China , Hong Kong , Sweden , Norway , Netherlands , Austria , Belgium , Switzerland , Czech Republic , Finland , Canada , Russia , Ukraine , Denmark , Ireland , South Korea and Liechtenstein .","{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,4305,WSJ891026-0018 = 891026 891026-0018.,"{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,4306,An amplified trough will develop over the western U.S. while ridging increases in the East.,"{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4307,"There is uncertainty about the progression of weather patterns toward the end of the forecast, particularly regarding a lingering trough and possible surface low development in the Mid-Atlantic, which may influence precipitation chances.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4308,An upper high will be located around the Four Corners region while troughing impacts the eastern U.S. and Pacific Northwest.,"{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4309,"Increasing moisture and instability are expected to enhance scattered storms, particularly in the Four Corners states and Wyoming, along with potential heavy rain and flash flooding threats.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4310,"In October 2020, Goldman Sachs envisioned that the operating cash flow at Boeing decreased.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4311,The American Heart Association observed that the blood pressure levels at local community clinics had remained stable from February 2022 to August 2023.,"{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,4312,"If the allies succeed, Saddam Hussein will have plunged his country first into a fruitless eight-year-long war against Iran and then into a humiliating war against the U.S. and the allies to defend his conquest of Kuwait, leaving much of his country's military establishment and modern infrastructure in ruins.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4313,"""You get a news item, it hits, you have strong redemptions that day and for two days following -- then go back to normal,"" says Mr. Litvack.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4314,"A warm front moving through the Mid-Mississippi and Ohio Valleys will trigger showers and thunderstorms midweek, leading to potential heavy rainfall and localized flooding threats.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4315,Kathy Hochul made a high-stakes wager on New York Citys commercial real estate industry: She vowed to move ahead with a marquee plan to restore Pennsylvania Station and erect new office towers around it.,"{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,4316,"A cold front will create widespread rain and thunderstorms across the central and eastern U.S. early in the week, with severe weather possible in the southeastern Plains and Lower/Middle Mississippi Valley.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4317,"Forecast models indicate deep moisture return from the Gulf of Mexico will fuel widespread heavy rain, with expected cumulative rainfall of 2-5 inches and higher localized amounts.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4318,The ECMWF and ECENS models prefer more amplified solutions with potential cut-off lows.,"{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4319,A cold air surge will affect the north-central and northwestern US next weekend.,"{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4320,"Loss after financial items totalled EUR 9.7 mn , compared to a profit of EUR 1.3 mn in the corresponding period in 2008 .","{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,4321,"The evolving weather patterns will be monitored for further developments, especially regarding potential cold front speed and frontal wave formation in the Deep South.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4322,"""You can do that but you're taking a risk.","{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,4323,Potential for moderating showers/thunderstorms in the Southwest/Southern Rockies will enhance local downpours and runoff risks.,"{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4324,"The city will invite , however , a public procurement tender for the tailor-made public furniture , such as park benches , litter receptacles , public toilets , as well as bus shelters , street lights , and other .","{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,4325,"Heavy precipitation is forecasted for the Pacific Northwest on Saturday, November 11.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4326,"An upper low will shift northeast, while another upper low will track south across the West Coast into northern Mexico, bringing heavy rainfall from the western-central Gulf Coast northeastward mid to late next week.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4327,Most of the lower 48 will remain largely dry.,"{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4328,"Precipitation is expected to extend northward and eastward into the Tennessee Valley, Southeast, Central Appalachians, and Mid-Atlantic regions.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4329,And a federal lawsuit accuses 16 top private colleges and universities of price-fixing on financial aid.,"{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,4330,Precipitation will peak with thunderstorms and locally heavy rain as a front moves south from the central to southern plains.,"{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4331,Rainfall will be influenced by Gulf of Mexico moisture.,"{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4332,"One can also apply for jobs directly from the iPad , select which CV to attach and which covering letter is most appropriate for each position .","{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,4333,"Concerns regarding a potential tropical system in the Caribbean show model spread, with guidance indicating a northeast shift as it nears the Gulf.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4334,A cold front crossing the Rockies will usher in a much cooler air mass.,"{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4335,"Biohit said that it will reduce the number of leased personnel by 10 , and lay off 10 of its own personnel .","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4336,"Coca-Cola was the market leader of manufacturers with a market share of 36.9 % , down 2.2 % from the corresponding period in 2004-2005 .","{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,4337,Cold air and Canadian air masses could lead to heavy snow and ice on the northern fringes of the precipitation shield.,"{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4338,"Records for high temperatures may be broken, especially in South Texas, while the Desert Southwest and Florida will also see above-normal temperatures.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4339,"Tropical system influences may be disrupted moving inland over the mountains of Mexico, with precipitation primarily along the lower Mississippi Valley and Gulf Coast.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4340,"A mid to late week trough will bring considerable active weather, including heavy rain and snow to the Pacific Northwest, northwestern California, and Sierra Nevada.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4341,"In contrast, mild to warm weather is anticipated across the south-central U.S. and Northeast, with temperatures 15-25 degrees above normal and daily record highs likely.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4342,"Significant cooling is forecast for the western U.S. this weekend, with the system moving into the central U.S. early next week.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4343,"After the front passes, temperatures in the eastern U.S. are expected to trend near to slightly below normal.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4344,"Bruce Willis, the film star known for his roles in Die Hard and Pulp Fiction, will step away from his decades-long movie career in the wake of a recent aphasia diagnosis.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4345,Showers and some snow are possible in higher elevations of the Cascades and Northern Rockies.,"{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4346,"As a system moves from the Rockies into the Plains, precipitation chances will increase, leading to potential organized storms in the Mid-Atlantic and Northeast.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4347,"That's leaving small investors with cold feet, they said, and prompting institutions to take a reserved stance on the sidelines as well, at least until the market in New York settles down somewhat.","{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,4348,"A winter storm blew across the Northeast overnight on Friday, dropping the first significant snowfall of the winter on New York City and creating treacherous conditions for the morning commute.","{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,4349,"A warming trend is forecast in the central and eastern U.S. with temperatures 5 to 10F above average, while the Northwest will see a cooling trend with temperatures more than 10F below average by Sunday into Monday.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4350,"Flooding is possible across the Middle and Lower Mississippi Valleys, with high winds impacting the Great Lakes and Ohio Valley.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4351,"Below average temperatures are forecast across the central and eastern U.S., with highs 5 to 15F below average in the Plains and 5 to 10F below average in the eastern U.S. Rain and snow are anticipated in the Midwest and Great Lakes, and modest rains may spread into the Mid-Atlantic and New England.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4352,"Dry weather expected overall, with exceptions for lake effect snow/rain downwind of the Lower Great Lakes and possible rain in South Florida.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4353,Coach Thompson forecasts that the touchdown rate at the New England Patriots will fall in 2024 of August.,"{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4354,"Precipitation will include meaningful snow to the north/west of the storm track and potential for heavy rainfall in the warm sector, especially in the southeastern quadrant by next weekend.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4355,"Regulatory News : The Nomination Committee of Cybercom ( STO : CYBE ) , which is unanimous in its proposal , proposes the election of Jon Risfelt as the new Chairman of the Board .","{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,4356,"Forecasts show significant uncertainty regarding the paths and impacts of both Tropical Storm Jose and Tropical Storm Norma, as they could influence precipitation in the central U.S. 

Temperature forecasts show well below average highs (15-20F) in the western regions, particularly over the Pacific Northwest and Rockies, while above normal highs (10F or more) are expected in the eastern and midwestern U.S., especially stretching from the Great Lakes to the southern plains.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4357,"He published 11 puzzles in The Times in 2021 alone, most of which were collaborations, not to mention countless other puzzles in countless other crossword outlets, including some on his own site.","{""predicted_sentence_label"": 0}",0,gemma-3-27b-it,0
3,4358,The Northeast U.S. will experience mostly light precipitation and breezy conditions as a cold front begins to suppress above-average temperatures.,"{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4359,"The Desert Southwest will trend hotter, reaching highs in the 100s and 110s by the weekend.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4360,"On August 21, 2024, the CDC speculates that the average physical activity levels at U.S. high schools will increase.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4361,Victoria Sinitsina and Nikita Katsalapov of Russia finished second in the rhythm dance but could have an advantage over their French rivals in aiming for the gold medal.,"{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
3,4362,"NO PORTION OF THE MATERIALS CONTAINED HEREIN MAY BE USED IN ANY MEDIA WITHOUT ATTRIBUTION TO WORLDSOURCES, INC. MALAYSIA'S aggressive move into the information age could not come in a more opportune time.","{""predicted_sentence_label"": 1}",1,gemma-3-27b-it,1
